Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
401,2021-05-19 21:59,0,-0.563,95.4,0,0,-1.2
402,2021-05-19 22:29,0,-0.479,94.4,0,0,-1.3
403,2021-05-19 22:59,0,-0.591,94.3,0,0,-1.4
404,2021-05-19 23:29,0,-0.423,94,0,0,-1.3
405,2021-05-19 23:59,0,-0.423,94.2,0,0,-1.2
406,2021-05-20 0:29,0,-0.423,94.9,0,0,-1.1
407,2021-05-20 0:59,0,-0.535,94.1,0,0,-1.4
408,2021-05-20 1:29,0,-0.591,91.5,0,0,-1.8
409,2021-05-20 1:59,0,-0.958,93.9,0,0,-1.8
410,2021-05-20 2:29,0,-0.958,94.3,0,0,-1.8
411,2021-05-20 2:59,0,-0.902,95,0,0,-1.6
412,2021-05-20 3:29,0,-1.015,94.6,0,0,-1.8
413,2021-05-20 3:59,0,-1.185,94.8,0,0,-1.9
414,2021-05-20 4:29,0,-1.47,95.3,0,0,-2.1
415,2021-05-20 4:59,0,-1.613,95.9,0,0,-2.2
416,2021-05-20 5:29,0,-1.9,95.6,0,0,-2.5
417,2021-05-20 5:59,0,-1.756,95.7,0,0,-2.4
418,2021-05-20 6:29,0,-1.842,95.5,0,0,-2.5
419,2021-05-20 6:59,0,-1.814,95.5,0,0,-2.4
420,2021-05-20 7:29,0,-1.842,95.8,0,0,-2.4
421,2021-05-20 7:59,0,-1.727,95.8,0,0,-2.3
422,2021-05-20 8:29,0,-1.47,95.4,0,0,-2.1
423,2021-05-20 8:59,0,-1.641,95.9,0,0,-2.2
424,2021-05-20 9:29,0,-1.413,96.1,0,0,-2
425,2021-05-20 9:59,0,-0.986,94.7,0,0,-1.7
426,2021-05-20 10:29,0,-0.817,93.9,0,0,-1.7
427,2021-05-20 10:59,0.2,-1.498,93.8,0,0,-2.4
428,2021-05-20 11:29,0,-0.563,92.4,0,0,-1.6
429,2021-05-20 11:59,0,-1.071,92.3,0,0,-2.2
430,2021-05-20 12:29,0.2,-0.76,91.4,0,0,-2
431,2021-05-20 12:59,0.4,-0.311,91,0,0,-1.6
432,2021-05-20 13:29,0.4,-0.704,92.5,0,0,-1.8
433,2021-05-20 13:59,0.4,-0.563,92.4,0,0,-1.6
434,2021-05-20 14:29,0,-0.563,92.6,0,0,-1.6
435,2021-05-20 14:59,0,-0.423,91.9,0,0,-1.6
436,2021-05-20 15:29,0,0.107,90.8,0,4.03,-1.2
437,2021-05-20 15:59,3.2,0.934,89.9,1.01,4.03,-0.5
438,2021-05-20 16:29,2.6,1.398,88,1.01,3.52,-0.4
439,2021-05-20 16:59,1.6,0.218,92.4,2.01,4.53,-0.9
440,2021-05-20 17:29,0.2,-0.032,92.8,1.01,3.52,-1.1
441,2021-05-20 17:59,0,-0.367,94.2,1.51,5.03,-1.2
442,2021-05-20 18:29,0,-0.507,92.4,1.01,3.52,-1.6
443,2021-05-20 18:59,0,-0.143,91.4,0.5,3.52,-1.4
444,2021-05-20 19:29,0,-0.255,91.6,0.5,2.52,-1.5
445,2021-05-20 19:59,0,-0.789,92.9,0,2.52,-1.8
446,2021-05-20 20:29,0,-1.185,94.2,1.01,4.03,-2
447,2021-05-20 20:59,0,-1.327,92.7,0,2.01,-2.4
448,2021-05-20 21:29,0,-1.27,93.7,0,0.5,-2.2
449,2021-05-20 21:59,0,-1.299,94.2,0,1.01,-2.1
450,2021-05-20 22:29,0,-1.413,94.2,0,0.5,-2.2
451,2021-05-20 22:59,0,-1.584,92.7,0,1.01,-2.6
452,2021-05-20 23:29,0,-1.67,92.2,0,0.5,-2.8
453,2021-05-20 23:59,0,-1.641,92.2,0,0.5,-2.7
454,2021-05-21 0:29,0,-1.67,91.9,0,0.5,-2.8
455,2021-05-21 0:59,0,-1.785,93.4,0,0,-2.7
456,2021-05-21 1:29,0,-1.842,93.5,0,0,-2.8
457,2021-05-21 1:59,0,-1.814,94.5,0,0,-2.6
458,2021-05-21 2:29,0,-1.699,94.4,0,0.5,-2.5
459,2021-05-21 2:59,0,-1.929,94.9,0,0,-2.6
460,2021-05-21 3:29,0,-1.929,95.2,0,0,-2.6
461,2021-05-21 3:59,0,-1.958,95.8,0,0,-2.5
462,2021-05-21 4:29,0,-1.727,95.4,0,0,-2.4
463,2021-05-21 4:59,0,-1.958,96,0,0,-2.5
464,2021-05-21 5:29,0,-2.218,96.3,0,0,-2.7
465,2021-05-21 5:59,0,-2.771,96,0,0,-3.3
466,2021-05-21 6:29,0,-2.45,95.5,0,0,-3.1
467,2021-05-21 6:59,0,-1.814,94,0,0,-2.7
468,2021-05-21 7:29,0,-1.413,94.5,0,0,-2.2
469,2021-05-21 7:59,0,-0.958,93.8,0,0,-1.8
470,2021-05-21 8:29,0,-0.591,91.7,0,0.5,-1.8
471,2021-05-21 8:59,0.4,0.218,88.5,0,0,-1.5
472,2021-05-21 9:29,0.2,0.989,88.4,0,0.5,-0.7
473,2021-05-21 9:59,0,1.099,82.2,0,0,-1.6
474,2021-05-21 10:29,0,1.153,82.8,0,1.01,-1.4
475,2021-05-21 10:59,0,1.425,77,0,0.5,-2.2
476,2021-05-21 11:29,0,1.507,74.9,0,2.01,-2.5
477,2021-05-21 11:59,0,2.37,74.5,0,2.01,-1.7
478,2021-05-21 12:29,0,2.101,75.2,0,1.01,-1.8
479,2021-05-21 12:59,0,2.128,77.4,0,1.51,-1.4
480,2021-05-21 13:29,0,2.53,75.6,0,1.51,-1.3
481,2021-05-21 13:59,0,3.168,77.8,0,1.51,-0.3
482,2021-05-21 14:29,0,3.696,72.3,0,1.51,-0.8
483,2021-05-21 14:59,0,4.298,69.6,0,2.01,-0.8
484,2021-05-21 15:29,0,3.88,70.1,0,1.51,-1.1
485,2021-05-21 15:59,0,4.973,66.5,0,2.01,-0.7
486,2021-05-21 16:29,0,4.558,79,0,1.51,1.2
487,2021-05-21 16:59,0,4.532,74.5,0.5,2.01,0.4
488,2021-05-21 17:29,1,3.722,87.7,0.5,2.52,1.9
489,2021-05-21 17:59,0,3.564,88.9,0,1.51,1.9
490,2021-05-21 18:29,0,3.696,89.1,0,1.01,2.1
491,2021-05-21 18:59,0,3.168,91.2,0,1.01,1.9
492,2021-05-21 19:29,0,2.983,91.9,0,1.51,1.8
493,2021-05-21 19:59,0,2.69,93.4,0,1.01,1.7
494,2021-05-21 20:29,0,2.262,93.7,0,1.51,1.4
495,2021-05-21 20:59,0,2.182,93.8,0,2.01,1.3
496,2021-05-21 21:29,0,1.534,94.2,0,1.51,0.7
497,2021-05-21 21:59,0,1.126,94.4,0,2.01,0.3
498,2021-05-21 22:29,0,0.825,94.4,0,2.01,0
499,2021-05-21 22:59,0,0.55,94.1,0,1.01,-0.3
500,2021-05-21 23:29,0,0.439,93.8,0,1.51,-0.4
501,2021-05-21 23:59,0,0.051,95.2,0,0.5,-0.6
502,2021-05-22 0:29,0,0.079,93,0,1.51,-0.9
503,2021-05-22 0:59,0,-0.088,92.4,0,1.51,-1.2
504,2021-05-22 1:29,0,-0.367,92.1,0,1.51,-1.5
505,2021-05-22 1:59,0,-0.62,91.2,0,2.01,-1.9
506,2021-05-22 2:29,0,-0.76,91.2,0,2.01,-2
507,2021-05-22 2:59,0,-1.213,93,0,1.51,-2.2
508,2021-05-22 3:29,0,-0.76,90.5,0,2.01,-2.1
509,2021-05-22 3:59,0,-1.498,92.3,0,1.51,-2.6
510,2021-05-22 4:29,0,-1.527,92.1,0,1.51,-2.6
511,2021-05-22 4:59,0,-1.699,92.8,0,2.01,-2.7
512,2021-05-22 5:29,0,-1.871,92.8,0.5,2.01,-2.9
513,2021-05-22 5:59,0,-1.986,92.8,0,3.02,-3
514,2021-05-22 6:29,0,-1.986,92.6,0,1.51,-3
515,2021-05-22 6:59,0,-1.613,92,0,1.51,-2.7
516,2021-05-22 7:29,0,-1.299,92.3,0,1.01,-2.4
517,2021-05-22 7:59,0,-0.311,91.6,0,0,-1.5
518,2021-05-22 8:29,0,0.356,91.1,0,0,-0.9
519,2021-05-22 8:59,0,0.632,89.8,0,0.5,-0.9
520,2021-05-22 9:29,0,1.534,87.7,0,0,-0.3
521,2021-05-22 9:59,0,2.983,84,0,0.5,0.5
522,2021-05-22 10:29,0,5.334,75.2,0,1.01,1.3
523,2021-05-22 10:59,0,7.217,61.4,0,1.51,0.3
524,2021-05-22 11:29,0,7.167,59.7,0,2.52,-0.1
525,2021-05-22 11:59,0,7.945,54.2,0,2.01,-0.7
526,2021-05-22 12:29,0,8.965,52,0,2.01,-0.4
527,2021-05-22 12:59,0,8.693,52.9,1.01,3.52,-0.4
528,2021-05-22 13:29,0,9.064,52.2,1.01,4.03,-0.2
529,2021-05-22 13:59,0,9.336,52,1.01,4.03,0
530,2021-05-22 14:29,0,9.336,49.6,1.01,3.52,-0.7
531,2021-05-22 14:59,0.2,9.977,47.9,1.01,4.53,-0.5
532,2021-05-22 15:29,0,11.783,43.6,1.01,4.03,-0.2
533,2021-05-22 15:59,0,12.316,44,1.01,4.53,0.4
534,2021-05-22 16:29,0,13.401,41.5,0.5,3.02,0.6
535,2021-05-22 16:59,0,12.219,43.9,1.01,3.52,0.3
536,2021-05-22 17:29,0,12.34,48.8,1.01,3.52,1.9
537,2021-05-22 17:59,0,11.102,54.4,1.01,2.52,2.3
538,2021-05-22 18:29,0,9.188,60.8,1.01,2.52,2
539,2021-05-22 18:59,0,9.287,62.4,1.01,3.02,2.5
540,2021-05-22 19:29,0,7.97,68.2,1.01,4.03,2.5
541,2021-05-22 19:59,0,7.393,70.6,1.01,3.52,2.4
542,2021-05-22 20:29,0,6.535,73.7,1.51,3.52,2.2
543,2021-05-22 20:59,0,5.642,77.4,1.51,4.03,2
544,2021-05-22 21:29,0,4.921,79.9,1.01,3.52,1.7
545,2021-05-22 21:59,0,4.168,82,0.5,3.02,1.4
546,2021-05-22 22:29,0,3.88,82.8,0.5,3.02,1.2
547,2021-05-22 22:59,0,3.538,84,0,2.52,1.1
548,2021-05-22 23:29,0,3.089,85,0,2.52,0.8
549,2021-05-22 23:59,0,2.85,86.5,0,2.52,0.8
550,2021-05-23 0:29,0,2.744,86.5,0,2.52,0.7
551,2021-05-23 0:59,0,2.396,87.3,0,2.52,0.5
552,2021-05-23 1:29,0,2.316,88,0.5,3.52,0.5
553,2021-05-23 1:59,0,2.209,87.7,0,2.52,0.4
554,2021-05-23 2:29,0,2.396,87.6,0,2.52,0.6
555,2021-05-23 2:59,0,2.074,88.3,0.5,2.52,0.3
556,2021-05-23 3:29,0,1.751,88.6,0,2.01,0.1
557,2021-05-23 3:59,0,1.697,88.6,0.5,3.02,0
558,2021-05-23 4:29,0,2.128,88,0,2.52,0.3
559,2021-05-23 4:59,0,2.182,88.2,0.5,2.52,0.4
560,2021-05-23 5:29,0,2.289,89.1,0.5,3.02,0.7
561,2021-05-23 5:59,0,2.584,88.2,0,3.02,0.8
562,2021-05-23 6:29,0,2.983,87.4,0,2.01,1.1
563,2021-05-23 6:59,0,3.906,85.2,0,2.01,1.7
564,2021-05-23 7:29,0,3.063,86.3,0,0.5,1
565,2021-05-23 7:59,0,4.61,85.7,0,1.01,2.4
566,2021-05-23 8:29,0,5.205,84.6,0,0,2.8
567,2021-05-23 8:59,0,5.898,77.7,0,1.51,2.3
568,2021-05-23 9:29,0,7.444,75.2,0,1.51,3.3
569,2021-05-23 9:59,0,9.608,62.9,0,1.51,2.9
570,2021-05-23 10:29,0,11.394,52.8,0,1.51,2.1
571,2021-05-23 10:59,0,12.558,54.3,0,1.51,3.6
572,2021-05-23 11:29,0,12.63,53.6,0,2.01,3.5
573,2021-05-23 11:59,0,12.847,53.6,0,2.52,3.7
574,2021-05-23 12:29,0,11.346,66.1,0,2.52,5.3
575,2021-05-23 12:59,0,15.867,40.9,0,3.02,2.6
576,2021-05-23 13:29,0,14.361,52.9,0.5,4.03,4.9
577,2021-05-23 13:59,0,11.467,57.7,2.01,7.05,3.4
578,2021-05-23 14:29,0,10.858,67.9,0.5,4.03,5.2
579,2021-05-23 14:59,0,10.907,71.5,0,2.52,6
580,2021-05-23 15:29,0.2,9.829,79.4,1.01,2.52,6.4
581,2021-05-23 15:59,0.4,8.841,88.1,0,2.01,7
582,2021-05-23 16:29,0.4,8.444,91.5,0,1.51,7.1
583,2021-05-23 16:59,0.4,8.195,91.5,0,1.01,6.9
584,2021-05-23 17:29,0.4,8.045,93,0,1.01,7
585,2021-05-23 17:59,0,7.745,92.3,0.5,2.52,6.6
586,2021-05-23 18:29,0,7.268,92.8,1.01,4.03,6.2
587,2021-05-23 18:59,0.6,6.889,94.2,0.5,4.03,6
588,2021-05-23 19:29,0.6,6.788,94.3,0.5,3.02,5.9
589,2021-05-23 19:59,0.8,6.737,94.6,0.5,3.02,5.9
590,2021-05-23 20:29,2,6.382,95.8,0.5,3.02,5.8
591,2021-05-23 20:59,0.4,7.041,94.7,0,4.03,6.3
592,2021-05-23 21:29,1,6.408,95.3,0.5,5.54,5.7
593,2021-05-23 21:59,1.8,4.869,95.9,2.52,6.54,4.3
594,2021-05-23 22:29,1.6,4.792,96.8,1.01,4.03,4.3
595,2021-05-23 22:59,0.8,4.688,96.5,0.5,3.52,4.2
596,2021-05-23 23:29,1.2,4.688,96.5,0,2.52,4.2
597,2021-05-23 23:59,1.2,4.636,95.4,0,2.52,4
598,2021-05-24 0:29,1.2,4.402,96.5,0,2.01,3.9
599,2021-05-24 0:59,1.6,3.433,96.1,0.5,4.03,2.9
600,2021-05-24 1:29,1,2.956,95.5,1.51,4.03,2.3
601,2021-05-24 1:59,1.6,2.744,96.2,1.01,3.52,2.2
602,2021-05-24 2:29,1.8,2.637,96.3,0.5,3.02,2.1
603,2021-05-24 2:59,0.8,2.343,96.3,1.01,3.02,1.8
604,2021-05-24 3:29,1,2.047,97.3,0,2.01,1.7
605,2021-05-24 3:59,0.2,2.182,97.2,0,1.01,1.8
606,2021-05-24 4:29,0,2.37,97.4,0,1.01,2
607,2021-05-24 4:59,0,2.557,97.2,0,0.5,2.2
608,2021-05-24 5:29,0,2.664,97.7,0,0,2.3
609,2021-05-24 5:59,0,2.584,98,0,0,2.3
610,2021-05-24 6:29,0,2.557,98.3,0,0,2.3
611,2021-05-24 6:59,0,2.85,98.4,0,0,2.6
612,2021-05-24 7:29,0.4,2.956,98.5,0,0.5,2.7
613,2021-05-24 7:59,0,2.77,98.7,0,0.5,2.6
614,2021-05-24 8:29,0.8,3.301,98.7,0,0.5,3.1
615,2021-05-24 8:59,0,3.38,98.7,0,1.51,3.2
616,2021-05-24 9:29,0.8,3.827,98.8,0,0,3.7
617,2021-05-24 9:59,0.2,4.168,98.6,0,1.01,4
618,2021-05-24 10:29,0.6,4.428,98.7,0,2.01,4.2
619,2021-05-24 10:59,0.6,4.973,98.6,0,1.51,4.8
620,2021-05-24 11:29,0.6,5.282,98.5,0,1.51,5.1
621,2021-05-24 11:59,0,6.281,93.3,0.5,6.54,5.3
622,2021-05-24 12:29,0.4,6.585,91.3,0.5,5.03,5.3
623,2021-05-24 12:59,0.6,6.813,90.5,0.5,5.54,5.4
624,2021-05-24 13:29,0.2,7.217,91.5,0,4.03,5.9
625,2021-05-24 13:59,0.2,7.594,89.8,0,4.53,6
626,2021-05-24 14:29,0.2,7.77,87.1,0.5,4.53,5.8
627,2021-05-24 14:59,0,8.095,84.6,1.01,4.53,5.7
628,2021-05-24 15:29,0.4,7.97,91.9,0,4.03,6.7
629,2021-05-24 15:59,0.4,7.745,93.8,0,1.51,6.8
630,2021-05-24 16:29,0.2,8.295,90.3,0,2.52,6.8
631,2021-05-24 16:59,0.2,8.045,90.5,0,4.53,6.6
632,2021-05-24 17:29,0,8.07,86,0,5.54,5.9
633,2021-05-24 17:59,0.2,8.07,93.2,0,2.52,7
634,2021-05-24 18:29,0,7.268,94.5,0,1.51,6.5
635,2021-05-24 18:59,0.2,6.255,94.6,0.5,4.03,5.5
636,2021-05-24 19:29,0.2,5.975,95.2,0,1.51,5.3
637,2021-05-24 19:59,0.6,6.408,96.5,0,1.01,5.9
638,2021-05-24 20:29,0,5.847,96.2,0,1.01,5.3
639,2021-05-24 20:59,0.2,5.642,96.6,0,2.01,5.1
640,2021-05-24 21:29,0.2,5.565,96.2,0,1.51,5
641,2021-05-24 21:59,0,5.462,94.6,0,3.02,4.7
642,2021-05-24 22:29,0,5.128,96.2,0,0.5,4.6
643,2021-05-24 22:59,0,5.024,97.3,0,0,4.6
644,2021-05-24 23:29,0,4.921,96.9,0,1.01,4.5
645,2021-05-24 23:59,0,4.844,97,0,1.01,4.4
646,2021-05-25 0:29,0,4.869,96.8,0,0.5,4.4
647,2021-05-25 0:59,0.4,4.714,97.2,0,1.01,4.3
648,2021-05-25 1:29,0,4.714,97.2,0,1.51,4.3
649,2021-05-25 1:59,0.2,4.61,97.1,0,2.01,4.2
650,2021-05-25 2:29,0.2,4.636,97.2,0,2.01,4.2
651,2021-05-25 2:59,0,4.584,96.4,0.5,2.01,4.1
652,2021-05-25 3:29,0,4.428,96.4,0,2.01,3.9
653,2021-05-25 3:59,0,4.22,97.5,0,0.5,3.9
654,2021-05-25 4:29,0,3.985,97.8,0,1.01,3.7
655,2021-05-25 4:59,0,3.854,97.4,0,1.01,3.5
656,2021-05-25 5:29,0,3.433,97.6,0,0.5,3.1
657,2021-05-25 5:59,0,3.195,98,0,1.51,2.9
658,2021-05-25 6:29,0,3.301,97,0,1.01,2.9
659,2021-05-25 6:59,0,3.538,96.7,0,1.51,3.1
660,2021-05-25 7:29,0,4.115,96.5,0,1.51,3.6
661,2021-05-25 7:59,0,4.947,95.8,0,0.5,4.3
662,2021-05-25 8:29,0,5.719,95.5,0,0,5.1
663,2021-05-25 8:59,0,6.458,93.9,0,0,5.6
664,2021-05-25 9:29,0,6.864,91.2,0,1.01,5.5
665,2021-05-25 9:59,0,6.864,90.2,0,0.5,5.4
666,2021-05-25 10:29,0,7.066,88.2,0,0.5,5.3
667,2021-05-25 10:59,0,7.318,85.1,0,0.5,5
668,2021-05-25 11:29,0,7.72,83.4,0,0.5,5.1
669,2021-05-25 11:59,0.2,6.864,84.6,0.5,3.02,4.5
670,2021-05-25 12:29,0.2,7.92,82.7,0,1.51,5.2
671,2021-05-25 12:59,0,7.695,89.8,0,2.01,6.1
672,2021-05-25 13:29,0,7.82,89.4,1.01,3.52,6.2
673,2021-05-25 13:59,0,9.015,82.1,0.5,4.03,6.1
674,2021-05-25 14:29,0,9.928,76.4,1.01,3.52,6
675,2021-05-25 14:59,0,10.124,74.7,0.5,3.52,5.8
676,2021-05-25 15:29,0,9.064,81.6,0.5,3.02,6.1
677,2021-05-25 15:59,0,10.1,78.8,1.51,4.53,6.6
678,2021-05-25 16:29,0,8.494,77.6,1.01,4.03,4.8
679,2021-05-25 16:59,0,8.319,81.6,0.5,4.03,5.4
680,2021-05-25 17:29,0,7.945,88,0.5,2.52,6.1
681,2021-05-25 17:59,0.2,7.268,89.4,0,1.51,5.6
682,2021-05-25 18:29,0.2,6.839,92.3,0,1.51,5.7
683,2021-05-25 18:59,0,6.433,93.3,0,1.51,5.4
684,2021-05-25 19:29,0.2,6.535,93.7,0,1.51,5.6
685,2021-05-25 19:59,0,6.408,94.2,0,1.01,5.5
686,2021-05-25 20:29,0.2,6.331,95.1,0,1.01,5.6
687,2021-05-25 20:59,0,6.153,95.5,0,1.01,5.5
688,2021-05-25 21:29,0,5.975,95.6,0,0.5,5.3
689,2021-05-25 21:59,0,5.847,96.2,0,0,5.3
690,2021-05-25 22:29,0,5.872,96.4,0,0,5.3
691,2021-05-25 22:59,0,5.719,97,0,0,5.3
692,2021-05-25 23:29,0,5.693,97.2,0,0.5,5.3
693,2021-05-25 23:59,0,5.462,97.5,0,0,5.1
694,2021-05-26 0:29,0,5.36,97.8,0,0,5
695,2021-05-26 0:59,0,5.488,97.2,0,0,5.1
696,2021-05-26 1:29,0,5.282,97,0,0,4.8
697,2021-05-26 1:59,0,4.766,95.1,0,2.01,4.1
698,2021-05-26 2:29,0,4.532,93.8,0.5,3.02,3.6
699,2021-05-26 2:59,0,4.376,94.4,0,1.01,3.6
700,2021-05-26 3:29,0,4.22,94.5,0,1.01,3.4
701,2021-05-26 3:59,0,3.985,95.5,0,1.01,3.3
702,2021-05-26 4:29,0,3.38,96.7,0,1.51,2.9
703,2021-05-26 4:59,0,3.036,97.2,0,1.51,2.6
704,2021-05-26 5:29,0,2.744,97.2,0,1.51,2.3
705,2021-05-26 5:59,0,2.503,97.5,0,1.51,2.1
706,2021-05-26 6:29,0,2.209,97.6,0,2.01,1.9
707,2021-05-26 6:59,0,2.396,97.5,0,3.02,2
708,2021-05-26 7:29,0,2.717,96.9,0,1.51,2.3
709,2021-05-26 7:59,0,2.85,97.3,0,2.01,2.5
710,2021-05-26 8:29,0,3.406,97.5,0,2.01,3
711,2021-05-26 8:59,0,7.67,83.7,0,5.03,5.1
712,2021-05-26 9:29,0,8.792,77.1,0.5,5.03,5
713,2021-05-26 9:59,0,9.287,73,0.5,4.53,4.7
714,2021-05-26 10:29,0,11.175,65.9,0.5,3.02,5.1
715,2021-05-26 10:59,0,12.243,61.5,0.5,3.52,5.1
716,2021-05-26 11:29,0,12.92,54.2,0.5,4.53,3.9
717,2021-05-26 11:59,0,12.823,52.4,0,3.52,3.3
718,2021-05-26 12:29,0,13.209,50.2,0.5,3.52,3.1
719,2021-05-26 12:59,0,14.122,46.9,1.01,5.54,3
720,2021-05-26 13:29,0,13.257,45,1.01,5.54,1.6
721,2021-05-26 13:59,0,13.786,43.6,0.5,4.53,1.6
722,2021-05-26 14:29,0,15.318,40.7,1.51,6.54,2.1
723,2021-05-26 14:59,0,15.318,38.8,1.01,6.04,1.4
724,2021-05-26 15:29,0,16.534,37.5,1.51,7.05,2
725,2021-05-26 15:59,0,15.819,36.4,1.51,7.55,0.9
726,2021-05-26 16:29,0,16.725,36.3,1.01,6.04,1.7
727,2021-05-26 16:59,0,16.368,37.5,1.51,6.54,1.8
728,2021-05-26 17:29,0,16.249,37.4,1.51,7.05,1.7
729,2021-05-26 17:59,0,16.63,35.4,1.01,5.54,1.3
730,2021-05-26 18:29,0,15.676,37.7,0.5,3.02,1.3
731,2021-05-26 18:59,0,15.533,36.6,1.01,5.03,0.8
732,2021-05-26 19:29,0,13.81,45.6,0.5,7.05,2.3
733,2021-05-26 19:59,0,11.904,56.7,0,3.02,3.6
734,2021-05-26 20:29,0,13.185,46.8,0.5,3.02,2.1
735,2021-05-26 20:59,0,11.005,56.2,0,2.52,2.6
736,2021-05-26 21:29,0,13.088,47.3,0.5,3.02,2.1
737,2021-05-26 21:59,0,11.419,55.3,0.5,4.03,2.8
738,2021-05-26 22:29,0,12.63,47,0.5,7.05,1.6
739,2021-05-26 22:59,0,13.329,43.1,0.5,5.03,1.1
740,2021-05-26 23:29,0,12.389,46.2,0.5,8.05,1.2
741,2021-05-26 23:59,0,12.871,43,0.5,6.54,0.6
742,2021-05-27 0:29,0,12.34,45.4,0.5,5.54,0.9
743,2021-05-27 0:59,0,12.147,46.2,1.01,7.55,0.9
744,2021-05-27 1:29,0,12.509,44.7,1.01,5.03,0.8
745,2021-05-27 1:59,0,12.34,45.5,1.51,9.56,0.9
746,2021-05-27 2:29,0,12.485,44.3,2.01,11.07,0.7
747,2021-05-27 2:59,0,12.413,44.1,1.51,9.56,0.5
748,2021-05-27 3:29,0,12.074,44.8,1.01,10.07,0.5
749,2021-05-27 3:59,0,12.098,44.1,1.51,11.07,0.3
750,2021-05-27 4:29,0,11.977,43.6,1.01,9.56,0
751,2021-05-27 4:59,0,11.637,44,1.01,7.55,-0.2
752,2021-05-27 5:29,0,11.443,43.8,0.5,4.53,-0.4
753,2021-05-27 5:59,0,9.435,52.1,0,5.03,0.1
754,2021-05-27 6:29,0,11.224,42.8,0,4.53,-0.9
755,2021-05-27 6:59,0,10.687,45.2,0.5,4.03,-0.7
756,2021-05-27 7:29,0,11.613,37.3,0.5,6.04,-2.5
757,2021-05-27 7:59,0,11.467,38.5,0.5,7.55,-2.2
758,2021-05-27 8:29,0,11.856,35.3,0,5.03,-3
759,2021-05-27 8:59,0,11.686,36.3,1.01,8.05,-2.8
760,2021-05-27 9:29,0,11.832,36.4,1.01,6.04,-2.6
761,2021-05-27 9:59,0,11.443,37.5,1.51,7.55,-2.5
762,2021-05-27 10:29,0,11.856,35.8,0.5,5.54,-2.8
763,2021-05-27 10:59,0,12.606,33.4,0,3.52,-3.1
764,2021-05-27 11:29,0,13.161,29.3,0.5,5.03,-4.3
765,2021-05-27 11:59,0,15.055,27.5,0,6.04,-3.5
766,2021-05-27 12:29,0,15.414,27.8,1.01,11.58,-3.1
767,2021-05-27 12:59,0,15.7,29.5,2.01,10.07,-2
768,2021-05-27 13:29,0,15.199,33.1,1.51,9.56,-0.9
769,2021-05-27 13:59,0,15.199,33.6,1.51,9.06,-0.7
770,2021-05-27 14:29,0,15.27,34.4,1.01,7.05,-0.3
771,2021-05-27 14:59,0,15.939,35,0.5,8.56,0.5
772,2021-05-27 15:29,0,16.415,34.6,0.5,6.04,0.8
773,2021-05-27 15:59,0,16.677,34.2,0.5,6.54,0.8
774,2021-05-27 16:29,0,16.463,33.3,0.5,3.02,0.3
775,2021-05-27 16:59,0,14.649,42.9,1.51,9.56,2.2
776,2021-05-27 17:29,0,15.891,44,1.51,8.56,3.7
777,2021-05-27 17:59,0,13.425,52.5,1.01,8.05,3.9
778,2021-05-27 18:29,0,11.492,72.1,1.01,8.05,6.7
779,2021-05-27 18:59,0,13.112,58.2,0.5,4.03,5.1
780,2021-05-27 19:29,0,12.485,57.1,1.01,9.06,4.2
781,2021-05-27 19:59,0,12.389,46.5,0.5,6.04,1.3
782,2021-05-27 20:29,0,12.558,40.1,1.01,6.54,-0.6
783,2021-05-27 20:59,0,11.613,45.6,1.01,6.54,0.3
784,2021-05-27 21:29,1.6,6.535,80.1,2.01,10.07,3.4
785,2021-05-27 21:59,0,6.509,82.5,0,5.54,3.8
786,2021-05-27 22:29,0,6.179,80.6,0,5.03,3.1
787,2021-05-27 22:59,0,6.026,82,0,4.53,3.2
788,2021-05-27 23:29,0,6.535,68.2,1.01,5.03,1.1
789,2021-05-27 23:59,0,7.444,57.5,1.01,8.05,-0.4
790,2021-05-28 0:29,0,6.357,61.9,0.5,7.05,-0.4
791,2021-05-28 0:59,0,7.343,53.6,0,6.54,-1.4
792,2021-05-28 1:29,0,7.393,50.6,0.5,4.53,-2.2
793,2021-05-28 1:59,0,7.041,53,0.5,5.03,-1.9
794,2021-05-28 2:29,0,6.763,51.8,0.5,7.05,-2.4
795,2021-05-28 2:59,0,7.142,47.8,1.01,6.04,-3.2
796,2021-05-28 3:29,0,6.433,51.7,0.5,8.05,-2.8
797,2021-05-28 3:59,0,6.839,48.6,1.01,6.54,-3.2
798,2021-05-28 4:29,0,6.433,49.9,1.01,8.56,-3.3
799,2021-05-28 4:59,0,6.408,49,1.01,6.54,-3.5
800,2021-05-28 5:29,0,6.281,48.8,0.5,6.04,-3.7
801,2021-05-28 5:59,0,6.102,50.3,0.5,7.05,-3.5
802,2021-05-28 6:29,0,6.051,52.2,0,5.03,-3
803,2021-05-28 6:59,0,5.642,56.3,0,3.52,-2.4
804,2021-05-28 7:29,0,5.411,59,0.5,5.03,-2
